"tip","count","count_tree","Date","Date1","Date2","Location","type","year_month"
"EPI_ISL_185843|H3N2|HA|Southeast_Asia|NorthChina|2009-09-15",630,901,2009-09-15,2009.70410958904,2009-09-14,"NorthChina","Persistent lineages","2009-09"
"EPI_ISL_18584688|H3N2|HA|Southeast_Asia|Japan|2023-10-25",584,901,2023-10-25,2023.81369863014,2023-10-25,"Japan","Persistent lineages","2023-10"
"EPI_ISL_185906|H3N2|HA|Southeast_Asia|SriLanka|2008-05-06",682,901,2008-05-06,2008.34426229508,2008-05-05,"SriLanka","Persistent lineages","2008-05"
"EPI_ISL_185910|H3N2|HA|Southeast_Asia|India|2009-07-06",888,901,2009-07-06,2009.5095890411,2009-07-06,"India","Persistent lineages","2009-07"
"EPI_ISL_185972|H3N2|HA|Southeast_Asia|India|2010-08-06",898,901,2010-08-06,2010.59452054795,2010-08-06,"India","Persistent lineages","2010-08"
"EPI_ISL_185993|H3N2|HA|Southeast_Asia|NorthChina|2011-04-15",609,901,2011-04-15,2011.28493150685,2011-04-15,"NorthChina","Persistent lineages","2011-04"
"EPI_ISL_186030|H3N2|HA|Southeast_Asia|NorthChina|2010-01-12",614,901,2010-01-12,2010.0301369863,2010-01-11,"NorthChina","Persistent lineages","2010-01"
"EPI_ISL_18604208|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2023-02-02",855,901,2023-02-02,2023.08767123288,2023-02-02,"MalaysiaBrunei","Persistent lineages","2023-02"
"EPI_ISL_18604371|H3N2|HA|Southeast_Asia|MacaoChina|2023-05-29",866,901,2023-05-29,2023.40547945205,2023-05-28,"MacaoChina","Persistent lineages","2023-05"
"EPI_ISL_18607633|H3N2|HA|Southeast_Asia|Bhutan|2023-09-18",844,901,2023-09-18,2023.71232876712,2023-09-17,"Bhutan","Persistent lineages","2023-09"
"EPI_ISL_18613761|H3N2|HA|Southeast_Asia|CentralChina|2023-09-24",865,901,2023-09-24,2023.72876712329,2023-09-24,"CentralChina","Persistent lineages","2023-09"
"EPI_ISL_18613770|H3N2|HA|Southeast_Asia|SouthChina|2023-09-13",708,901,2023-09-13,2023.69863013699,2023-09-13,"SouthChina","Persistent lineages","2023-09"
"EPI_ISL_18613774|H3N2|HA|Southeast_Asia|SouthChina|2023-09-11",865,901,2023-09-11,2023.69315068493,2023-09-10,"SouthChina","Persistent lineages","2023-09"
"EPI_ISL_18613786|H3N2|HA|Southeast_Asia|CentralChina|2023-10-15",708,901,2023-10-15,2023.78630136986,2023-10-14,"CentralChina","Persistent lineages","2023-10"
"EPI_ISL_18613821|H3N2|HA|Southeast_Asia|NorthChina|2023-10-19",708,901,2023-10-19,2023.79726027397,2023-10-18,"NorthChina","Persistent lineages","2023-10"
"EPI_ISL_18613873|H3N2|HA|Southeast_Asia|CentralChina|2023-09-12",871,901,2023-09-12,2023.69589041096,2023-09-12,"CentralChina","Persistent lineages","2023-09"
"EPI_ISL_18613898|H3N2|HA|Southeast_Asia|SouthChina|2023-09-04",708,901,2023-09-04,2023.67397260274,2023-09-04,"SouthChina","Persistent lineages","2023-09"
"EPI_ISL_18613904|H3N2|HA|Southeast_Asia|CentralChina|2023-09-04",708,901,2023-09-04,2023.67397260274,2023-09-04,"CentralChina","Persistent lineages","2023-09"
"EPI_ISL_18613909|H3N2|HA|Southeast_Asia|CentralChina|2023-09-24",866,901,2023-09-24,2023.72876712329,2023-09-24,"CentralChina","Persistent lineages","2023-09"
"EPI_ISL_186174|H3N2|HA|Southeast_Asia|NorthChina|2010-01-06",630,901,2010-01-06,2010.01369863014,2010-01-06,"NorthChina","Persistent lineages","2010-01"
"EPI_ISL_186200|H3N2|HA|Southeast_Asia|CentralChina|2008-04-01",890,901,2008-04-01,2008.24863387978,2008-03-31,"CentralChina","Persistent lineages","2008-04"
"EPI_ISL_18624057|H3N2|HA|Southeast_Asia|HongkongChina|2018-10-04",479,901,2018-10-04,2018.75616438356,2018-10-03,"HongkongChina","Persistent lineages","2018-10"
"EPI_ISL_18624063|H3N2|HA|Southeast_Asia|HongkongChina|2018-11-19",901,901,2018-11-19,2018.88219178082,2018-11-18,"HongkongChina","Persistent lineages","2018-11"
"EPI_ISL_18624098|H3N2|HA|Southeast_Asia|HongkongChina|2019-03-02",900,901,2019-03-02,2019.16438356164,2019-03-01,"HongkongChina","Persistent lineages","2019-03"
"EPI_ISL_18624168|H3N2|HA|Southeast_Asia|HongkongChina|2019-08-18",839,901,2019-08-18,2019.62739726027,2019-08-17,"HongkongChina","Persistent lineages","2019-08"
"EPI_ISL_18624170|H3N2|HA|Southeast_Asia|HongkongChina|2019-08-26",897,901,2019-08-26,2019.64931506849,2019-08-25,"HongkongChina","Persistent lineages","2019-08"
"EPI_ISL_18651010|H3N2|HA|Southeast_Asia|NorthChina|2019-02-05",897,901,2019-02-05,2019.09589041096,2019-02-05,"NorthChina","Persistent lineages","2019-02"
"EPI_ISL_18651664|H3N2|HA|Southeast_Asia|NorthChina|2020-01-04",897,901,2020-01-04,2020.00819672131,2020-01-03,"NorthChina","Persistent lineages","2020-01"
"EPI_ISL_18651666|H3N2|HA|Southeast_Asia|NorthChina|2020-01-05",896,901,2020-01-05,2020.01092896175,2020-01-04,"NorthChina","Persistent lineages","2020-01"
"EPI_ISL_186532|H3N2|HA|Southeast_Asia|CentralChina|2010-07-20",862,901,2010-07-20,2010.54794520548,2010-07-20,"CentralChina","Persistent lineages","2010-07"
"EPI_ISL_18659036|H3N2|HA|Southeast_Asia|NorthChina|2023-03-08",869,901,2023-03-08,2023.18082191781,2023-03-08,"NorthChina","Persistent lineages","2023-03"
"EPI_ISL_186635|H3N2|HA|Southeast_Asia|India|2009-06-22",886,901,2009-06-22,2009.47123287671,2009-06-21,"India","Persistent lineages","2009-06"
"EPI_ISL_18666929|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2023-10-27",867,901,2023-10-27,2023.81917808219,2023-10-26,"MalaysiaBrunei","Persistent lineages","2023-10"
"EPI_ISL_186691|H3N2|HA|Southeast_Asia|NorthChina|2008-04-14",793,901,2008-04-14,2008.28415300546,2008-04-13,"NorthChina","Persistent lineages","2008-04"
"EPI_ISL_186756|H3N2|HA|Southeast_Asia|India|2007-11-02",716,901,2007-11-02,2007.83561643836,2007-11-02,"India","Persistent lineages","2007-11"
"EPI_ISL_186762|H3N2|HA|Southeast_Asia|India|2010-10-18",507,901,2010-10-18,2010.79452054795,2010-10-18,"India","Persistent lineages","2010-10"
"EPI_ISL_18681146|H3N2|HA|Southeast_Asia|CentralChina|2018-01-02",566,901,2018-01-02,2018.00273972603,2018-01-02,"CentralChina","Persistent lineages","2018-01"
"EPI_ISL_18681154|H3N2|HA|Southeast_Asia|CentralChina|2018-12-03",899,901,2018-12-03,2018.92054794521,2018-12-03,"CentralChina","Persistent lineages","2018-12"
"EPI_ISL_18681236|H3N2|HA|Southeast_Asia|CentralChina|2020-11-20",894,901,2020-11-20,2020.88524590164,2020-11-19,"CentralChina","Persistent lineages","2020-11"
"EPI_ISL_18681238|H3N2|HA|Southeast_Asia|CentralChina|2020-10-06",894,901,2020-10-06,2020.76229508197,2020-10-05,"CentralChina","Persistent lineages","2020-10"
"EPI_ISL_18681240|H3N2|HA|Southeast_Asia|CentralChina|2020-01-26",891,901,2020-01-26,2020.06830601093,2020-01-25,"CentralChina","Persistent lineages","2020-01"
"EPI_ISL_18681242|H3N2|HA|Southeast_Asia|CentralChina|2020-01-02",897,901,2020-01-02,2020.00273224044,2020-01-01,"CentralChina","Persistent lineages","2020-01"
"EPI_ISL_18681246|H3N2|HA|Southeast_Asia|CentralChina|2020-06-09",896,901,2020-06-09,2020.43715846995,2020-06-08,"CentralChina","Persistent lineages","2020-06"
"EPI_ISL_18681262|H3N2|HA|Southeast_Asia|CentralChina|2020-01-03",897,901,2020-01-03,2020.00546448087,2020-01-02,"CentralChina","Persistent lineages","2020-01"
"EPI_ISL_18681266|H3N2|HA|Southeast_Asia|CentralChina|2021-03-15",894,901,2021-03-15,2021.2,2021-03-15,"CentralChina","Persistent lineages","2021-03"
"EPI_ISL_18681267|H3N2|HA|Southeast_Asia|CentralChina|2021-03-09",868,901,2021-03-09,2021.18356164384,2021-03-09,"CentralChina","Persistent lineages","2021-03"
"EPI_ISL_18681270|H3N2|HA|Southeast_Asia|CentralChina|2021-03-15",897,901,2021-03-15,2021.2,2021-03-15,"CentralChina","Persistent lineages","2021-03"
"EPI_ISL_18681277|H3N2|HA|Southeast_Asia|CentralChina|2022-09-02",901,901,2022-09-02,2022.66849315068,2022-09-01,"CentralChina","Persistent lineages","2022-09"
"EPI_ISL_18681295|H3N2|HA|Southeast_Asia|CentralChina|2022-07-25",901,901,2022-07-25,2022.56164383562,2022-07-25,"CentralChina","Persistent lineages","2022-07"
"EPI_ISL_18681338|H3N2|HA|Southeast_Asia|CentralChina|2022-07-09",901,901,2022-07-09,2022.51780821918,2022-07-09,"CentralChina","Persistent lineages","2022-07"
"EPI_ISL_186823|H3N2|HA|Southeast_Asia|Philippines|2008-04-08",882,901,2008-04-08,2008.26775956284,2008-04-07,"Philippines","Persistent lineages","2008-04"
"EPI_ISL_186862|H3N2|HA|Southeast_Asia|NorthChina|2008-05-07",890,901,2008-05-07,2008.34699453552,2008-05-06,"NorthChina","Persistent lineages","2008-05"
"EPI_ISL_18693489|H3N2|HA|Southeast_Asia|Thailand|2023-11-27",648,901,2023-11-27,2023.90410958904,2023-11-26,"Thailand","Persistent lineages","2023-11"
"EPI_ISL_18715203|H3N2|HA|Southeast_Asia|Laos|2023-11-02",654,901,2023-11-02,2023.83561643836,2023-11-02,"Laos","Persistent lineages","2023-11"
"EPI_ISL_18715208|H3N2|HA|Southeast_Asia|Laos|2023-10-13",866,901,2023-10-13,2023.78082191781,2023-10-13,"Laos","Persistent lineages","2023-10"
"EPI_ISL_18719440|H3N2|HA|Southeast_Asia|Laos|2023-03-21",871,901,2023-03-21,2023.21643835616,2023-03-20,"Laos","Persistent lineages","2023-03"
"EPI_ISL_187203|H3N2|HA|Southeast_Asia|CentralChina|2007-07-17",888,901,2007-07-17,2007.5397260274,2007-07-17,"CentralChina","Persistent lineages","2007-07"
"EPI_ISL_187213|H3N2|HA|Southeast_Asia|NorthChina|2008-01-06",889,901,2008-01-06,2008.01366120219,2008-01-05,"NorthChina","Persistent lineages","2008-01"
"EPI_ISL_18728147|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2023-08-30",790,901,2023-08-30,2023.6602739726,2023-08-29,"IndonesiaEastTimor","Persistent lineages","2023-08"
"EPI_ISL_18728152|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2023-05-17",869,901,2023-05-17,2023.37260273973,2023-05-17,"IndonesiaEastTimor","Persistent lineages","2023-05"
"EPI_ISL_18728153|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2023-03-17",857,901,2023-03-17,2023.20547945205,2023-03-16,"IndonesiaEastTimor","Persistent lineages","2023-03"
"EPI_ISL_18728157|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2022-07-04",891,901,2022-07-04,2022.50410958904,2022-07-03,"IndonesiaEastTimor","Persistent lineages","2022-07"
"EPI_ISL_18728163|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2022-02-03",891,901,2022-02-03,2022.0904109589,2022-02-02,"IndonesiaEastTimor","Persistent lineages","2022-02"
"EPI_ISL_18728172|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2023-10-02",454,901,2023-10-02,2023.75068493151,2023-10-02,"IndonesiaEastTimor","Persistent lineages","2023-10"
"EPI_ISL_18728173|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2023-10-02",520,901,2023-10-02,2023.75068493151,2023-10-02,"IndonesiaEastTimor","Persistent lineages","2023-10"
"EPI_ISL_18728181|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2023-05-03",836,901,2023-05-03,2023.33424657534,2023-05-02,"IndonesiaEastTimor","Persistent lineages","2023-05"
"EPI_ISL_18728182|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2023-09-08",871,901,2023-09-08,2023.68493150685,2023-09-08,"IndonesiaEastTimor","Persistent lineages","2023-09"
"EPI_ISL_18739988|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2023-10-17",868,901,2023-10-17,2023.79178082192,2023-10-17,"MalaysiaBrunei","Persistent lineages","2023-10"
"EPI_ISL_18740032|H3N2|HA|Southeast_Asia|Philippines|2023-09-28",666,901,2023-09-28,2023.7397260274,2023-09-28,"Philippines","Persistent lineages","2023-09"
"EPI_ISL_18742452|H3N2|HA|Southeast_Asia|Bangladesh|2023-08-30",857,901,2023-08-30,2023.6602739726,2023-08-29,"Bangladesh","Persistent lineages","2023-08"
"EPI_ISL_18742460|H3N2|HA|Southeast_Asia|Bangladesh|2023-08-07",851,901,2023-08-07,2023.59726027397,2023-08-06,"Bangladesh","Persistent lineages","2023-08"
"EPI_ISL_18742468|H3N2|HA|Southeast_Asia|Bangladesh|2023-08-14",841,901,2023-08-14,2023.61643835616,2023-08-13,"Bangladesh","Persistent lineages","2023-08"
"EPI_ISL_18742471|H3N2|HA|Southeast_Asia|Bangladesh|2023-07-24",846,901,2023-07-24,2023.55890410959,2023-07-24,"Bangladesh","Persistent lineages","2023-07"
"EPI_ISL_18742523|H3N2|HA|Southeast_Asia|Bangladesh|2023-07-25",855,901,2023-07-25,2023.56164383562,2023-07-25,"Bangladesh","Persistent lineages","2023-07"
"EPI_ISL_18742527|H3N2|HA|Southeast_Asia|Bangladesh|2023-06-26",854,901,2023-06-26,2023.48219178082,2023-06-25,"Bangladesh","Persistent lineages","2023-06"
"EPI_ISL_18744419|H3N2|HA|Southeast_Asia|Japan|2023-08-23",657,901,2023-08-23,2023.64109589041,2023-08-22,"Japan","Persistent lineages","2023-08"
"EPI_ISL_18744432|H3N2|HA|Southeast_Asia|Laos|2023-10-17",602,901,2023-10-17,2023.79178082192,2023-10-17,"Laos","Persistent lineages","2023-10"
"EPI_ISL_187512|H3N2|HA|Southeast_Asia|India|2007-01-20",654,901,2007-01-20,2007.05205479452,2007-01-19,"India","Persistent lineages","2007-01"
"EPI_ISL_187623|H3N2|HA|Southeast_Asia|NorthChina|2011-03-22",553,901,2011-03-22,2011.21917808219,2011-03-21,"NorthChina","Persistent lineages","2011-03"
"EPI_ISL_18765183|H3N2|HA|Southeast_Asia|India|2023-09-15",790,901,2023-09-15,2023.70410958904,2023-09-14,"India","Persistent lineages","2023-09"
"EPI_ISL_187672|H3N2|HA|Southeast_Asia|NorthChina|2011-01-12",580,901,2011-01-12,2011.0301369863,2011-01-11,"NorthChina","Persistent lineages","2011-01"
"EPI_ISL_187708|H3N2|HA|Southeast_Asia|NorthChina|2007-01-13",731,901,2007-01-13,2007.03287671233,2007-01-13,"NorthChina","Persistent lineages","2007-01"
"EPI_ISL_18771247|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2023-05-19",814,901,2023-05-19,2023.37808219178,2023-05-18,"MalaysiaBrunei","Persistent lineages","2023-05"
"EPI_ISL_187793|H3N2|HA|Southeast_Asia|CentralChina|2007-04-20",891,901,2007-04-20,2007.29863013699,2007-04-20,"CentralChina","Persistent lineages","2007-04"
"EPI_ISL_18781186|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2023-06-20",817,901,2023-06-20,2023.46575342466,2023-06-20,"MalaysiaBrunei","Persistent lineages","2023-06"
"EPI_ISL_187862|H3N2|HA|Southeast_Asia|CentralChina|2009-09-14",629,901,2009-09-14,2009.70136986301,2009-09-13,"CentralChina","Persistent lineages","2009-09"
"EPI_ISL_187869|H3N2|HA|Southeast_Asia|CentralChina|2011-04-14",574,901,2011-04-14,2011.28219178082,2011-04-13,"CentralChina","Persistent lineages","2011-04"
"EPI_ISL_187918|H3N2|HA|Southeast_Asia|CentralChina|2009-09-23",596,901,2009-09-23,2009.72602739726,2009-09-22,"CentralChina","Persistent lineages","2009-09"
"EPI_ISL_187979|H3N2|HA|Southeast_Asia|NorthChina|2011-03-03",561,901,2011-03-03,2011.16712328767,2011-03-02,"NorthChina","Persistent lineages","2011-03"
"EPI_ISL_187998|H3N2|HA|Southeast_Asia|SouthChina|2007-07-26",776,901,2007-07-26,2007.56438356164,2007-07-25,"SouthChina","Persistent lineages","2007-07"
"EPI_ISL_188256|H3N2|HA|Southeast_Asia|India|2010-08-09",899,901,2010-08-09,2010.60273972603,2010-08-09,"India","Persistent lineages","2010-08"
"EPI_ISL_188636|H3N2|HA|Southeast_Asia|Laos|2014-12-10",759,901,2014-12-10,2014.9397260274,2014-12-10,"Laos","Persistent lineages","2014-12"
"EPI_ISL_191174|H3N2|HA|Southeast_Asia|CentralChina|2014-01-09",759,901,2014-01-09,2014.02191780822,2014-01-09,"CentralChina","Persistent lineages","2014-01"
"EPI_ISL_191177|H3N2|HA|Southeast_Asia|CentralChina|2014-01-16",756,901,2014-01-16,2014.04109589041,2014-01-15,"CentralChina","Persistent lineages","2014-01"
"EPI_ISL_191182|H3N2|HA|Southeast_Asia|CentralChina|2014-01-23",872,901,2014-01-23,2014.0602739726,2014-01-22,"CentralChina","Persistent lineages","2014-01"
"EPI_ISL_191184|H3N2|HA|Southeast_Asia|CentralChina|2014-02-13",759,901,2014-02-13,2014.11780821918,2014-02-13,"CentralChina","Persistent lineages","2014-02"
"EPI_ISL_191204|H3N2|HA|Southeast_Asia|CentralChina|2014-08-27",758,901,2014-08-27,2014.65205479452,2014-08-26,"CentralChina","Persistent lineages","2014-08"
"EPI_ISL_191207|H3N2|HA|Southeast_Asia|CentralChina|2014-10-09",758,901,2014-10-09,2014.7698630137,2014-10-09,"CentralChina","Persistent lineages","2014-10"
"EPI_ISL_191218|H3N2|HA|Southeast_Asia|CentralChina|2015-02-16",736,901,2015-02-16,2015.12602739726,2015-02-15,"CentralChina","Persistent lineages","2015-02"
"EPI_ISL_191219|H3N2|HA|Southeast_Asia|CentralChina|2015-02-16",757,901,2015-02-16,2015.12602739726,2015-02-15,"CentralChina","Persistent lineages","2015-02"
"EPI_ISL_19139|H3N2|HA|Southeast_Asia|MacaoChina|2007-02-27",801,901,2007-02-27,2007.15616438356,2007-02-26,"MacaoChina","Persistent lineages","2007-02"
"EPI_ISL_19145|H3N2|HA|Southeast_Asia|Philippines|2007-06-21",794,901,2007-06-21,2007.46849315068,2007-06-20,"Philippines","Persistent lineages","2007-06"
"EPI_ISL_19158|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2007-11-24",564,901,2007-11-24,2007.89589041096,2007-11-24,"MalaysiaBrunei","Persistent lineages","2007-11"
"EPI_ISL_192761|H3N2|HA|Southeast_Asia|SriLanka|2015-01-02",901,901,2015-01-02,2015.00273972603,2015-01-02,"SriLanka","Persistent lineages","2015-01"
"EPI_ISL_192762|H3N2|HA|Southeast_Asia|SriLanka|2014-10-29",742,901,2014-10-29,2014.82465753425,2014-10-29,"SriLanka","Persistent lineages","2014-10"
"EPI_ISL_192767|H3N2|HA|Southeast_Asia|SriLanka|2014-10-09",868,901,2014-10-09,2014.7698630137,2014-10-09,"SriLanka","Persistent lineages","2014-10"
"EPI_ISL_193019|H3N2|HA|Southeast_Asia|TaiwanChina|2015-03-28",892,901,2015-03-28,2015.23561643836,2015-03-28,"TaiwanChina","Persistent lineages","2015-03"
"EPI_ISL_193026|H3N2|HA|Southeast_Asia|TaiwanChina|2015-05-08",893,901,2015-05-08,2015.34794520548,2015-05-08,"TaiwanChina","Persistent lineages","2015-05"
"EPI_ISL_193030|H3N2|HA|Southeast_Asia|TaiwanChina|2015-06-05",851,901,2015-06-05,2015.42465753425,2015-06-05,"TaiwanChina","Persistent lineages","2015-06"
"EPI_ISL_193034|H3N2|HA|Southeast_Asia|Japan|2015-05-15",894,901,2015-05-15,2015.36712328767,2015-05-14,"Japan","Persistent lineages","2015-05"
"EPI_ISL_193041|H3N2|HA|Southeast_Asia|Laos|2015-06-27",782,901,2015-06-27,2015.48493150685,2015-06-27,"Laos","Persistent lineages","2015-06"
"EPI_ISL_193043|H3N2|HA|Southeast_Asia|Japan|2015-02-02",706,901,2015-02-02,2015.08767123288,2015-02-02,"Japan","Persistent lineages","2015-02"
"EPI_ISL_193167|H3N2|HA|Southeast_Asia|HongkongChina|2015-06-09",893,901,2015-06-09,2015.43561643836,2015-06-09,"HongkongChina","Persistent lineages","2015-06"
"EPI_ISL_193169|H3N2|HA|Southeast_Asia|HongkongChina|2015-06-09",895,901,2015-06-09,2015.43561643836,2015-06-09,"HongkongChina","Persistent lineages","2015-06"
"EPI_ISL_193316|H3N2|HA|Southeast_Asia|HongkongChina|2015-06-10",895,901,2015-06-10,2015.43835616438,2015-06-09,"HongkongChina","Persistent lineages","2015-06"
"EPI_ISL_194509|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2015-03-11",647,901,2015-03-11,2015.18904109589,2015-03-10,"MalaysiaBrunei","Persistent lineages","2015-03"
"EPI_ISL_194510|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2015",515,901,2015-03-01,2015.16184520548,2015-03-01,"MalaysiaBrunei","Persistent lineages","2015-03"
"EPI_ISL_19465|H3N2|HA|Southeast_Asia|SouthKorea|2008-02-06",884,901,2008-02-06,2008.09836065574,2008-02-05,"SouthKorea","Persistent lineages","2008-02"
"EPI_ISL_19466|H3N2|HA|Southeast_Asia|SouthKorea|2008-02-11",888,901,2008-02-11,2008.11202185792,2008-02-10,"SouthKorea","Persistent lineages","2008-02"
"EPI_ISL_19569|H3N2|HA|Southeast_Asia|SouthKorea|2008-02-12",890,901,2008-02-12,2008.11475409836,2008-02-11,"SouthKorea","Persistent lineages","2008-02"
"EPI_ISL_197261|H3N2|HA|Southeast_Asia|Thailand|2015-08-02",704,901,2015-08-02,2015.58356164384,2015-08-02,"Thailand","Persistent lineages","2015-08"
"EPI_ISL_198039|H3N2|HA|Southeast_Asia|Cambodia|2015-06-25",704,901,2015-06-25,2015.47945205479,2015-06-24,"Cambodia","Persistent lineages","2015-06"
"EPI_ISL_198045|H3N2|HA|Southeast_Asia|Cambodia|2015-06-24",704,901,2015-06-24,2015.47671232877,2015-06-24,"Cambodia","Persistent lineages","2015-06"
"EPI_ISL_198053|H3N2|HA|Southeast_Asia|Cambodia|2015-07-01",704,901,2015-07-01,2015.49589041096,2015-07-01,"Cambodia","Persistent lineages","2015-07"
"EPI_ISL_198067|H3N2|HA|Southeast_Asia|SriLanka|2015-03-25",784,901,2015-03-25,2015.22739726027,2015-03-24,"SriLanka","Persistent lineages","2015-03"
"EPI_ISL_198084|H3N2|HA|Southeast_Asia|MalaysiaBrunei|2015",900,901,2015-02-13,2015.12014520548,2015-02-13,"MalaysiaBrunei","Persistent lineages","2015-02"
"EPI_ISL_19817|H3N2|HA|Southeast_Asia|SouthKorea|2008-02-27",889,901,2008-02-27,2008.15573770492,2008-02-26,"SouthKorea","Persistent lineages","2008-02"
"EPI_ISL_19837|H3N2|HA|Southeast_Asia|Japan|2008-03-10",734,901,2008-03-10,2008.18852459016,2008-03-09,"Japan","Persistent lineages","2008-03"
"EPI_ISL_19845|H3N2|HA|Southeast_Asia|SouthKorea|2008-02-27",890,901,2008-02-27,2008.15573770492,2008-02-26,"SouthKorea","Persistent lineages","2008-02"
"EPI_ISL_199803|H3N2|HA|Southeast_Asia|SouthKorea|2015-01-12",570,901,2015-01-12,2015.0301369863,2015-01-11,"SouthKorea","Persistent lineages","2015-01"
"EPI_ISL_200738|H3N2|HA|Southeast_Asia|IndonesiaEastTimor|2015-07-01",896,901,2015-07-01,2015.49589041096,2015-07-01,"IndonesiaEastTimor","Persistent lineages","2015-07"
"EPI_ISL_201147|H3N2|HA|Southeast_Asia|CentralChina|2015-06-25",892,901,2015-06-25,2015.47945205479,2015-06-24,"CentralChina","Persistent lineages","2015-06"
"EPI_ISL_201151|H3N2|HA|Southeast_Asia|CentralChina|2015-06-29",848,901,2015-06-29,2015.4904109589,2015-06-28,"CentralChina","Persistent lineages","2015-06"
"EPI_ISL_201152|H3N2|HA|Southeast_Asia|CentralChina|2015-07-02",890,901,2015-07-02,2015.49863013699,2015-07-02,"CentralChina","Persistent lineages","2015-07"
"EPI_ISL_201181|H3N2|HA|Southeast_Asia|Japan|2015-07-06",892,901,2015-07-06,2015.5095890411,2015-07-06,"Japan","Persistent lineages","2015-07"
